index,Name.x,Hall.of.Fame.Class,Year.Drafted,RGP,RMIN,RPTS,RFGM,RFGA,RFG.,RX3P.Made,RX3PA,RX3P.,RFTM,RFTA,RFT.,ROREB,RDREB,RREB,RAST,RSTL,RBLK,RTOV,REFF,HOF,birth_year,pos,age,experience,lg,tm,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
507,Larry Stewart,NA,1991,76,29.3,10.4,4,7.8,51.4,0,0,0,2.5,3.1,80.7,2.4,3.5,5.9,1.6,0.7,0.6,1.5,13.3,0,NA,PF,23,1,NBA,WSB,0.573,0.005,0.395,8.9,13.2,11,7.6,1.1,1.2,13.9,15.2,2.9,1.8,4.7,0.101,-1,-0.5,-1.5,0.3
512,Mike Iuzzolino,NA,1991,52,24.6,9.3,3.1,6.8,45.1,1.1,2.6,43.4,2.1,2.5,83.6,0.5,1.4,1.9,3.7,0.6,0,1.8,9.7,0,NA,PG,24,1,NBA,DAL,0.591,0.383,0.361,2.2,6.1,4.1,22.8,1.3,0,18.3,16.9,1.8,0.3,2.2,0.081,0.6,-1.7,-1.1,0.3
513,Paul Graham,NA,1991,78,22,10.1,3.9,8.7,44.7,0.7,1.8,39,1.6,2.2,74.1,0.9,2,3,2.2,1.2,0.3,1.2,10.3,0,NA,SG,24,1,NBA,ATL,0.523,0.207,0.249,4.4,10.1,7.1,14.6,2.7,0.7,10.7,20.4,1.9,1.7,3.6,0.1,-0.6,0.8,0.3,1
515,Randy Brown,NA,1991,56,9.6,3.4,1.4,3,45.6,0,0.1,0,0.7,1,65.5,0.5,0.8,1.2,1.1,0.6,0.2,0.8,3.8,0,NA,PG,23,1,NBA,SAC,0.494,0.036,0.343,5.2,8.7,7,15.7,3.2,1.3,17.8,18.5,-0.2,0.5,0.3,0.028,-3.4,1.2,-2.2,0
516,Rich King,NA,1991,40,5.3,2.2,0.7,1.8,38,0,0,0,0.9,1.1,75.6,0.5,0.7,1.2,0.3,0.1,0.1,0.5,2.1,0,NA,C,22,1,NBA,SEA,0.485,0.014,0.634,10.6,16,13.3,7.8,0.9,1.5,16.5,21.5,0,0.2,0.2,0.046,-4.8,-1.7,-6.5,-0.2
517,Rick Fox,NA,1991,81,19,8,3,6.5,45.9,0.3,0.9,32.9,1.7,2.3,75.5,0.9,1.8,2.7,1.6,1,0.4,1.5,8,0,NA,SF,22,1,NBA,BOS,0.531,0.133,0.35,5.5,10.1,7.9,11.1,2.5,1.2,16.9,20.4,0.4,1.9,2.3,0.073,-2.6,1,-1.6,0.2
520,Sean Green,NA,1991,35,7.3,4,1.8,4.5,39.2,0.1,0.3,20,0.4,0.8,53.6,0.6,0.6,1.2,0.6,0.4,0.2,0.8,2.5,0,NA,SG,21,1,NBA,IND,0.414,0.063,0.177,10.1,8.2,9.1,13.5,2.5,1.4,13.7,32.3,-0.7,0.2,-0.5,-0.087,-5.3,-2.7,-7.9,-0.4
521,Stacey Augmon,NA,1991,82,30.5,13.3,5.4,11,48.9,0,0.1,16.7,2.6,3.9,66.6,2.3,2.8,5.1,2.5,1.5,0.3,2.2,13.6,0,NA,SG,23,1,NBA,ATL,0.526,0.007,0.356,7.9,9.9,8.9,11.4,2.4,0.6,14.8,20.1,1.5,2.2,3.7,0.071,-0.5,-0.1,-0.6,0.8
526,Tharon Mayes,NA,1991,24,10.6,4.1,1.3,4.1,30.3,0.6,1.7,36.6,1,1.5,66.7,0.1,0.5,0.7,1.5,0.7,0.1,1.3,2.3,0,NA,SG,23,1,NBA,TOT,0.431,0.414,0.364,1.4,5.8,3.6,20,3.2,0.5,21.3,25.1,-0.6,0.2,-0.4,-0.075,-5.4,-0.4,-5.8,-0.2
529,Adam Keefe,NA,1992,82,18.9,6.6,2.3,4.6,50,0,0,0,2,2.9,70,2.1,3.2,5.3,1,0.7,0.2,1.2,9.4,0,NA,PF,22,1,NBA,ATL,0.564,0.003,0.63,11.8,19.5,15.5,7,1.8,0.7,17.2,15.5,1.9,1.4,3.3,0.102,-1.6,-0.6,-2.2,-0.1
530,Alonzo Mourning,2014,1992,78,33.9,21,7.3,14.3,51.1,0,0,0,6.3,8.1,78.1,3.4,6.9,10.3,1,0.3,3.5,3,24.3,1,NA,C,22,1,NBA,CHH,0.586,0.003,0.567,11.2,21,16.4,4.3,0.5,5.8,14.4,25.5,4.8,3.4,8.2,0.148,0.9,0,0.9,1.9
531,Andre Spencer,NA,1992,20,21.1,9.4,3.7,8.2,44.8,0,0.1,0,2.1,2.7,75.9,1.9,2.2,4.1,1.2,0.8,0.3,1.3,9.4,0,NA,SF,28,1,NBA,TOT,0.501,0.012,0.331,10.1,11.4,10.7,8.2,1.9,1,12.2,20.6,0.3,0.3,0.6,0.071,-2.2,-0.3,-2.5,-0.1
533,Anthony Peeler,NA,1992,77,21.5,10.4,3.9,8.2,46.8,0.6,1.5,39,2.1,2.7,78.6,0.8,1.5,2.3,2.2,0.8,0.2,1.6,9.3,0,NA,SG,23,1,NBA,LAL,0.553,0.186,0.325,4.4,8,6.2,15.3,1.8,0.5,14.5,21.9,1.7,1,2.7,0.078,-0.1,-0.6,-0.7,0.6
534,Brent Price,NA,1992,68,12.6,3.9,1.5,4.1,35.8,0.1,0.7,16.7,0.8,1,79.4,0.4,1.1,1.5,2.3,0.8,0,1.3,4.4,0,NA,PG,24,1,NBA,WSB,0.424,0.172,0.244,3.6,10,6.7,25,3.2,0.2,21.6,19.5,-1.4,0.7,-0.6,-0.035,-4.7,-0.1,-4.8,-0.6
536,Byron Houston,NA,1992,79,16.1,5.3,1.8,4.1,44.6,0,0.1,28.6,1.6,2.5,66.5,1.5,2.5,4,0.9,0.6,0.5,1.1,7.1,0,NA,PF,23,1,NBA,GSW,0.513,0.022,0.597,10.4,17.2,13.8,7.1,1.7,2.1,17.5,15.9,0.5,1.3,1.8,0.068,-3.8,0.3,-3.5,-0.5
537,Chris Smith,NA,1992,80,15.8,4.3,1.6,3.6,43.3,0,0.2,14.3,1.2,1.5,79.2,0.4,0.8,1.2,2.5,0.6,0.2,0.8,5.6,0,1970,SG,22,1,NBA,MIN,0.508,0.048,0.415,3.1,6,4.6,23.2,1.9,0.8,16.6,14.4,0.7,0.4,1.1,0.042,-1.5,-0.6,-2.1,0
538,Christian Laettner,NA,1992,81,34.9,18.2,6.2,13.1,47.4,0,0.5,10,5.7,6.8,83.5,2.1,6.6,8.7,2.8,1.3,1,3.4,20.6,0,NA,PF,23,1,NBA,MIN,0.564,0.038,0.521,7.4,22.7,15.1,13.4,1.9,1.9,17.4,24.9,2.2,2.8,5,0.085,0,-0.2,-0.2,1.3
540,Corey Williams,NA,1992,35,6.9,2.3,0.9,2.4,36.5,0,0.1,33.3,0.5,0.6,81.8,0.5,0.3,0.9,0.7,0.1,0.1,0.3,2.1,0,NA,PG,22,1,NBA,CHI,0.428,0.035,0.259,8.8,5.9,7.4,12.7,0.9,0.6,10.4,18.9,0.1,0.1,0.2,0.042,-3.2,-2.5,-5.7,-0.2
541,Dave Johnson,NA,1992,42,8.5,3.7,1.4,3.5,38.3,0.1,0.3,21.4,1,1.4,67.8,0.4,0.7,1.1,0.3,0.2,0,0.7,2.1,0,NA,SG,22,1,NBA,POR,0.449,0.094,0.396,5.4,9.5,7.4,5.3,1.1,0.2,13.8,23.4,-0.4,0.3,-0.1,-0.018,-4.5,-2.7,-7.2,-0.5
543,Don MacLean,NA,1992,62,10.9,6.6,2.5,5.8,43.5,0,0.1,50,1.5,1.8,81.1,0.5,1.4,2,0.6,0.2,0.1,0.7,5.1,0,NA,PF,23,1,NBA,WSB,0.497,0.017,0.307,5.4,15.2,10.2,9.6,0.8,0.4,9.3,28.5,0.1,0.3,0.4,0.03,-2,-2.7,-4.7,-0.5
544,Doug Overton,NA,1992,45,22,8.1,3.4,7.2,47.1,0.1,0.3,23.1,1.3,1.8,72.8,0.6,1.8,2.4,3.5,0.7,0.1,1.6,8.9,0,NA,PG,23,1,NBA,WSB,0.51,0.04,0.251,2.8,9.4,6,23.3,1.5,0.4,16.7,18.5,0.1,0.4,0.6,0.028,-1.8,-0.7,-2.6,-0.2
545,Duane Cooper,NA,1992,65,9.9,2.4,1,2.4,39.2,0.1,0.5,23.3,0.4,0.5,71.4,0.2,0.6,0.8,2.3,0.3,0,1.1,3.1,0,NA,PG,23,1,NBA,LAL,0.45,0.19,0.222,2.3,6.6,4.4,31.5,1.4,0.2,28.5,16.1,-0.7,0.3,-0.4,-0.031,-3.7,-2.1,-5.8,-0.6
546,Elmore Spencer,NA,1992,44,6.4,2.4,1,1.9,53.7,0,0,0,0.4,0.7,50,0.4,1,1.4,0.2,0.2,0.4,0.6,2.7,0,NA,C,23,1,NBA,LAC,0.541,0,0.39,6.6,18,12.3,3.9,1.4,4.1,21.3,17.9,-0.2,0.4,0.2,0.026,-5.8,0.5,-5.3,-0.2
548,Hubert Davis,NA,1992,50,16.3,5.4,2.2,5,43.8,0.1,0.4,31.6,0.9,1.1,79.6,0.3,0.9,1.1,1.7,0.4,0.1,0.9,4.7,0,NA,SG,22,1,NBA,NYK,0.49,0.076,0.215,1.8,5.7,3.8,15.2,1.4,0.3,14.1,17,0,1.2,1.2,0.072,-3.2,0.8,-2.4,-0.1
549,John Crotty,NA,1992,40,6.1,2.6,0.9,1.8,51.4,0.1,0.4,14.3,0.7,1,68.4,0.1,0.3,0.4,1.4,0.3,0,0.8,2.7,0,NA,PG,23,1,NBA,UTA,0.575,0.194,0.528,1.9,5.9,4,32.7,2.3,0,25.3,21,0.1,0.2,0.3,0.057,-1.2,-1,-2.2,0
550,Jon Barry,NA,1992,47,11.7,4.4,1.6,4.4,36.9,0.4,1.3,33.3,0.7,1,67.3,0.2,0.7,0.9,1.4,0.7,0.1,0.9,3.6,0,NA,SG,23,1,NBA,MIL,0.453,0.306,0.238,2.1,7,4.5,17.8,3.2,0.4,15.6,20.9,-0.5,0.4,-0.1,-0.011,-3.8,-0.3,-4.1,-0.3
551,LaPhonso Ellis,NA,1992,82,33.5,14.7,5.9,11.7,50.4,0,0.2,15.4,2.9,3.9,74.8,3.3,5.7,9.1,1.8,0.9,1.4,1.9,19.2,0,NA,PF,22,1,NBA,DEN,0.549,0.014,0.331,10.5,18.2,14.3,8.2,1.3,2.4,12.2,18.5,4.1,3.8,8,0.139,0.4,0.4,0.8,2
552,Latrell Sprewell,NA,1992,77,35.6,15.4,5.8,12.6,46.4,0.9,2.6,36.9,2.7,3.7,74.6,1,2.5,3.5,3.8,1.6,0.7,2.6,14.7,0,NA,SG,22,1,NBA,GSW,0.541,0.205,0.292,3.2,7.8,5.5,15.2,2.2,1.2,15.7,19.3,2.2,1.8,4,0.07,0.1,0.1,0.2,1.5
553,Lee Mayberry,NA,1992,82,18.3,5.2,2.1,4.6,45.6,0.5,1.3,39.1,0.5,0.8,57.4,0.3,1.1,1.4,3.3,0.7,0.1,1,6.9,0,NA,PG,22,1,NBA,MIL,0.524,0.293,0.181,2,7.1,4.5,25.4,2,0.3,17.3,14,1.1,0.6,1.8,0.056,-1.6,-0.6,-2.2,-0.1
554,Litterial Green,NA,1992,52,12,4.5,1.7,3.8,43.9,0,0.2,10,1.2,1.8,62.5,0.2,0.4,0.7,2.2,0.4,0.1,0.8,4.3,0,NA,PG,22,1,NBA,ORL,0.489,0.051,0.485,2.1,3.9,3.1,27.2,1.8,0.4,14.9,19.4,0.4,0.5,0.8,0.064,-1.9,-0.5,-2.3,-0.1
555,Lloyd Daniels,NA,1992,77,20.4,9.1,3.7,8.4,44.3,0.8,2.3,33.3,0.9,1.3,72.7,1.1,1.7,2.8,1.9,0.5,0.4,1.3,8.4,0,NA,SG,25,1,NBA,SAS,0.51,0.275,0.154,6.6,9.1,7.9,14.4,1.2,1.2,12.9,22.1,0.5,1.3,1.8,0.056,0,-0.9,-0.9,0.4
556,Lorenzo Williams,NA,1992,27,6.6,1.3,0.6,1.3,47.2,0,0,0,0.1,0.3,28.6,0.6,1.4,2,0.2,0.2,0.6,0.3,3.2,0,NA,PF-C,23,1,NBA,TOT,0.461,0,0.194,10.9,23.4,17.3,3.6,1.4,5.9,17,11.4,0,0.3,0.3,0.074,-4,2.4,-1.6,0
557,Malik Sealy,NA,1992,58,11.6,5.7,2.3,5.5,42.6,0.1,0.5,22.6,0.9,1.3,68.9,1,0.9,1.9,0.8,0.6,0.1,1,4.6,0,NA,SF,22,1,NBA,IND,0.469,0.097,0.232,9.9,8.4,9.1,10.7,2.7,0.7,14.2,25.8,-0.4,0.5,0.2,0.014,-1.8,-1.1,-2.8,-0.1
559,Matt Geiger,NA,1992,48,11.5,4.5,1.6,3,52.4,0,0.1,0,1.3,1.9,67.4,1,1.5,2.5,0.3,0.3,0.4,0.8,5.1,0,NA,C,23,1,NBA,MIA,0.577,0.028,0.634,9.3,15.6,12.4,3.9,1.4,2.2,16.3,17.3,0.6,0.6,1.2,0.101,-4,-0.2,-4.2,-0.3
560,Oliver Miller,NA,1992,56,19.1,5.6,2.2,4.6,47.5,0,0.1,0,1.3,1.8,71,1.3,3.7,4.9,2.1,0.7,1.8,1.9,10.2,0,NA,C,22,1,NBA,PHO,0.523,0.012,0.392,7.5,20.9,14.3,14.3,1.7,5.6,26.5,15.7,-0.4,1.9,1.6,0.07,-2.6,3.5,0.9,0.8
561,Randy Woods,NA,1992,41,4.2,1.7,0.6,1.6,34.8,0.1,0.3,21.4,0.5,0.6,73.1,0.1,0.2,0.3,1,0.3,0,0.4,1.7,0,NA,PG,22,1,NBA,LAC,0.439,0.212,0.394,3.8,5.1,4.5,30.1,3.9,0.4,17.1,22.1,-0.1,0.2,0.1,0.037,-2.9,0.5,-2.4,0
562,Richard Dumas,NA,1992,48,27.5,15.8,6.3,12,52.4,0,0.1,33.3,3.2,4.5,70.7,2.1,2.6,4.6,1.3,1.8,0.8,1.9,15.3,0,NA,SF,23,1,NBA,PHO,0.564,0.005,0.373,8.6,10.1,9.4,6.9,3.1,1.8,12.1,23.8,2.1,1.9,3.9,0.142,0.9,0.6,1.5,1.2
563,Robert Horry,NA,1992,79,29.5,10.1,4.1,8.6,47.4,0.2,0.6,25.5,1.8,2.5,71.5,1.4,3.5,5,2.4,1,1.1,2,12.3,0,NA,SF,22,1,NBA,HOU,0.52,0.069,0.293,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,0.4,3.2,3.6,0.075,-1.7,1,-0.7,0.8
564,Sam Mack,NA,1992,40,6.7,3.6,1.2,3,39.8,0.1,0.6,13.6,1.1,1.5,77.6,0.5,0.8,1.2,0.4,0.3,0.1,0.6,3,0,NA,SF,22,1,NBA,SAS,0.495,0.186,0.492,8.1,12.3,10.3,8.5,2.6,1.2,13.3,27.3,0,0.4,0.3,0.06,-3.5,-0.5,-4,-0.1
565,Sean Rooks,NA,1992,72,29,13.5,5.1,10.4,49.3,0,0,0,3.3,5.4,60.2,2.7,4.7,7.4,1.3,0.5,1.1,2.2,14.3,0,NA,C,23,1,NBA,DAL,0.528,0.003,0.521,9.3,19.3,13.9,7.3,0.9,2.5,14.8,21,0.8,0.7,1.5,0.034,-0.7,-1.7,-2.4,-0.2
566,Shaquille O'Neal,2016,1992,81,37.9,23.4,9,16.1,56.2,0,0,0,5.3,8.9,59.2,4.2,9.6,13.9,1.9,0.7,3.5,3.8,28.9,1,NA,C,20,1,NBA,ORL,0.584,0.002,0.553,13.4,27.1,20.6,8.5,1,5.7,15.9,27,4.5,6,10.4,0.163,2,1.5,3.5,4.3
569,Tom Gugliotta,NA,1992,81,34.5,14.7,6,14,42.6,0.5,1.7,28.1,2.2,3.5,64.4,2.7,6.9,9.6,3.8,1.6,0.4,2.8,18,0,NA,PF,23,1,NBA,WSB,0.472,0.119,0.248,8.7,23.1,15.7,16.6,2.4,0.8,15.5,22.6,-1.6,3.2,1.6,0.028,-0.8,-0.1,-0.9,0.8
570,Tony Bennett,NA,1992,75,11.4,3.7,1.5,3.5,42.3,0.3,1.1,32.5,0.4,0.5,73.2,0.2,0.7,0.8,1.8,0.4,0,0.7,3.9,0,NA,PG,23,1,NBA,CHH,0.496,0.308,0.158,1.6,6.1,3.9,20.9,1.7,0,15.2,15.8,0.3,0.4,0.7,0.039,-2.4,-0.7,-3.1,-0.2
572,Walt Williams,NA,1992,59,28.4,17,6.1,13.9,43.5,1,3.2,31.9,3.8,5.1,74.2,1.9,2.5,4.5,3,1.1,0.5,3,13.8,0,NA,SF,22,1,NBA,SAC,0.524,0.232,0.367,7.4,10.4,8.8,16.7,1.9,1.1,15.8,27.7,0.4,1.2,1.6,0.047,0.4,-1.1,-0.7,0.5
575,Allan Houston,NA,1993,79,19.2,8.5,3.4,8.5,40.5,0.4,1.5,29.9,1.1,1.4,82.4,0.2,1.3,1.5,1.3,0.4,0.2,1.3,5.3,0,NA,SG,22,1,NBA,DET,0.465,0.174,0.161,1.4,7.5,4.4,10.5,1.1,0.6,12.1,23.6,-1.3,0.1,-1.2,-0.038,-3.8,-2.1,-5.8,-1.5
576,Anfernee Hardaway,NA,1993,82,36.8,16,6.2,13.3,46.6,0.6,2.3,26.7,3,4,74.2,2.3,3,5.4,6.6,2.3,0.6,3.6,19.2,0,NA,PG,22,1,NBA,ORL,0.531,0.171,0.302,7.2,9.1,8.2,26.6,3.2,1.1,19.1,21.7,3.8,3.3,7.1,0.112,1.9,1,2.9,3.8
577,Antonio Davis,NA,1993,81,21.4,7.7,2.7,5.2,50.8,0,0,0,2.4,3.7,64.2,2.3,3.9,6.2,0.7,0.6,1,1.3,11,0,NA,PF,25,1,NBA,IND,0.561,0.002,0.711,13.2,20.3,16.9,4.7,1.3,3.3,16.1,16.8,2.3,2.8,5,0.139,-0.2,0.3,0.1,0.9
579,Bob Martin,NA,1993,53,10.1,2.1,0.8,1.7,45.5,0,0,0,0.6,1,60.8,0.7,1.5,2.2,0.3,0.1,0.6,0.6,3.6,0,NA,C,24,1,NBA,LAC,0.503,0,0.58,7.2,15.9,11.6,4.1,0.7,3.7,20.8,10.8,-0.1,0.4,0.3,0.03,-5.9,0.5,-5.4,-0.5
580,Brian Davis,NA,1993,68,5.5,1.9,0.6,1.9,31.7,0,0,33.3,0.7,1,73.5,0.3,0.5,0.8,0.3,0.2,0.1,0.3,1.5,0,NA,SF,23,1,NBA,MIN,0.42,0.024,0.54,6.7,10.4,8.6,9.1,2.2,0.7,10.9,20.4,-0.2,0.2,0,0,-3.5,-1.3,-4.7,-0.3
581,Bryon Russell,NA,1993,67,16.7,5,2,4.2,48.4,0,0.3,9.1,0.9,1.5,61.4,0.9,1.8,2.7,0.8,1,0.3,0.8,6.2,0,NA,SF,23,1,NBA,UTA,0.516,0.079,0.362,6.4,12.2,9.3,7,3.1,1.2,14.5,14.9,0.4,1.7,2.1,0.089,-2.6,1.8,-0.8,0.3
582,Calbert Cheaney,NA,1993,65,24.7,12,5,10.7,47,0,0.4,4.3,1.9,2.5,77,1.4,1.6,2.9,1.9,1,0.1,1.7,10.1,0,NA,SG,22,1,NBA,WSB,0.508,0.033,0.231,6.3,7.6,6.9,12.9,2,0.4,12.3,23.4,1,0.2,1.2,0.035,-0.9,-1.5,-2.4,-0.2
585,Chris Whitney,NA,1993,40,8.5,1.8,0.6,2.1,30.5,0.3,0.8,33.3,0.3,0.4,80,0.1,0.6,0.7,1.3,0.3,0,0.9,1.7,0,NA,PG,22,1,NBA,SAS,0.406,0.366,0.183,1.7,7.6,4.8,21.4,1.7,0.2,29.5,16.6,-0.7,0.3,-0.3,-0.049,-7.1,-1,-8.2,-0.5
589,David Wesley,NA,1993,60,9,3.1,1.1,2.9,36.8,0.2,0.8,23.4,0.7,0.9,83,0.2,0.6,0.7,2.1,0.6,0.1,0.9,3.7,0,NA,PG,23,1,NBA,NJN,0.464,0.27,0.305,1.9,6.7,4.3,33.3,3.5,0.5,20.9,19.4,-0.1,0.7,0.6,0.053,-1.6,0.6,-0.9,0.2
590,Dino Radja,NA,1993,80,28.8,15.1,6.1,11.8,52.1,0,0,0,2.8,3.8,75.1,2.4,4.8,7.2,1.4,0.9,0.8,1.9,17,0,NA,PF,26,1,NBA,BOS,0.562,0.001,0.32,9.3,19,14.1,7.9,1.5,1.8,12.2,23,3.8,2.2,5.9,0.124,0.6,-0.6,0,1.2
591,Eric Riley,NA,1993,47,4.7,1.9,0.7,1.5,48.6,0,0,0,0.4,0.8,54.1,0.5,0.7,1.3,0.2,0.1,0.2,0.3,2.2,0,NA,C,23,1,NBA,HOU,0.51,0.014,0.529,12.9,16.8,15,6.3,1.2,2.6,14.8,20.5,0.1,0.4,0.4,0.097,-3.3,-0.8,-4,-0.1
592,Ervin Johnson,NA,1993,45,6.2,2.6,1,2.4,41.5,0,0,0,0.6,1,63,1.1,1.6,2.6,0.2,0.2,0.5,0.5,3.8,0,NA,C,26,1,NBA,SEA,0.463,0,0.434,20.3,29.7,25,3.6,1.8,5.6,16,23,0,0.7,0.7,0.114,-3.6,-1.1,-4.8,-0.2
593,George Lynch,NA,1993,71,24.8,9.6,4.1,8.1,50.8,0,0.1,0,1.4,2.3,59.6,3.1,2.7,5.8,1.4,1.4,0.4,1.2,12.4,0,NA,SF,23,1,NBA,LAL,0.527,0.009,0.29,13,12.2,12.6,8.2,2.9,1,11.9,17.5,2.4,1.5,3.9,0.107,0.4,-0.4,0.1,0.9
594,Gheorghe Muresan,NA,1993,54,12,5.6,2.4,4.4,54.5,0,0,0,0.9,1.3,67.6,1.2,2.3,3.6,0.3,0.5,0.9,1,7.5,0,NA,C,22,1,NBA,WSB,0.571,0,0.302,11.7,23.1,17.3,4.5,2.2,4.6,16.9,21.2,0.6,0.7,1.3,0.094,-2.1,0.2,-1.8,0
596,Harold Ellis,NA,1993,49,18.8,8.7,3.2,6,54.5,0,0.1,0,2.2,3,71.1,1.9,1.2,3.1,0.6,1.5,0,0.9,9.5,0,NA,SF,23,1,NBA,LAC,0.593,0.014,0.51,10.9,6.7,8.8,5,3.8,0.1,10.7,17.9,2,0.8,2.8,0.146,0.4,0.5,0.9,0.7
599,James Robinson,NA,1993,58,11.6,4.8,1.8,4.9,36.5,0.4,1.3,31.5,0.8,1.2,67.2,0.6,0.8,1.3,1.2,0.5,0.3,0.9,3.7,0,NA,PG,23,1,NBA,POR,0.439,0.256,0.235,5.3,7.4,6.3,14.5,2.2,1.4,14.2,22.2,-0.5,0.7,0.2,0.015,-2.2,0.1,-2.1,0
601,Lindsey Hunter,NA,1993,82,26.5,10.3,4.1,10.9,37.5,0.8,2.5,33.3,1.3,1.7,73.2,0.6,1.7,2.3,4.8,1.5,0.1,2.2,9.4,0,NA,PG,23,1,NBA,DET,0.441,0.232,0.159,2.4,7.3,4.8,27.7,2.8,0.3,16.1,23,-1.8,1,-0.8,-0.017,-1.6,-0.6,-2.2,-0.1
603,Mike Peplowski,NA,1993,55,12.1,3.2,1.4,2.6,53.9,0,0,0,0.4,0.8,54.5,0.9,2.2,3.1,0.4,0.3,0.5,0.6,5.3,0,NA,C,23,1,NBA,SAC,0.549,0.007,0.312,7.9,20.1,13.8,5.2,1.3,2.4,17.5,12.3,0.3,0.7,0.9,0.066,-4.6,0.1,-4.4,-0.4
604,Mitchell Butler,NA,1993,75,17.6,6.9,2.8,5.6,49.5,0,0.1,0,1.4,2.4,57.8,1.4,1.6,3,1,0.7,0.3,1.2,6.9,0,NA,SG,23,1,NBA,WSB,0.521,0.012,0.431,9.2,10.7,10,8.9,2,0.9,14.9,19,0.7,0.4,1.1,0.04,-1,-1.4,-2.4,-0.1
606,P.J. Brown,NA,1993,79,24.7,5.7,2.1,5.1,41.5,0,0.1,16.7,1.5,1.9,75.7,2.4,3.9,6.2,1.2,0.9,1.2,0.9,10.8,0,NA,C,24,1,NBA,NJN,0.48,0.015,0.378,10,16.8,13.3,6.7,1.8,3,13.3,11.7,1.4,2.8,4.2,0.105,-1.5,1.5,0.1,1
607,Popeye Jones,NA,1993,81,21.9,5.8,2.4,5,47.9,0,0,0,1,1.3,72.9,3.7,3.8,7.5,1.2,0.8,0.4,1.2,11.5,0,NA,PF,23,1,NBA,DAL,0.515,0.002,0.263,17.6,20.9,19.2,8.4,1.7,1.2,17.2,13.1,2.1,1.6,3.6,0.098,-0.9,-1.2,-2.1,-0.1
608,Rex Walters,NA,1993,48,8,3.4,1.3,2.4,52.2,0.3,0.6,50,0.6,0.7,82.4,0.1,0.7,0.8,1.5,0.3,0.1,0.6,4.1,0,NA,SG,23,1,NBA,NJN,0.623,0.243,0.296,1.6,8.9,5.2,28.6,2,0.5,18.8,17.5,0.8,0.4,1.2,0.149,0.3,0.1,0.3,0.2
609,Rodney Rogers,NA,1993,79,17.8,8.1,3,6.9,43.9,0.4,1.2,38,1.6,2.4,67.2,1.1,1.7,2.9,1.3,0.8,0.6,1.7,7.3,0,NA,SF,22,1,NBA,DEN,0.509,0.169,0.347,7.4,10.4,8.9,11.4,2.2,2.1,17.3,23,-0.1,2.1,2,0.067,-1.3,0.7,-0.6,0.5
610,Sam Cassell,NA,1993,66,17,6.7,2.5,5.9,41.8,0.4,1.3,29.5,1.4,1.6,84.1,0.4,1.7,2,2.9,0.9,0.1,1.4,7.5,0,NA,PG,24,1,NBA,HOU,0.506,0.227,0.276,2.6,10.2,6.6,25.8,2.7,0.4,17.8,20.9,0.4,1.8,2.2,0.093,-2.1,1.3,-0.7,0.4
612,Shawn Bradley,NA,1993,49,28.3,10.3,4.1,10,40.9,0,0.1,0,2.1,3.4,60.7,2,4.2,6.2,2,0.9,3,3,12.2,0,NA,C,21,1,NBA,PHI,0.446,0.006,0.342,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,-2.7,1.6,-1.1,-0.039,-5.1,1.7,-3.4,-0.5
613,Terry Dehere,NA,1993,64,11.9,5.3,2,5.3,37.7,0.4,0.9,40.4,1,1.3,75.3,0.4,0.7,1.1,1.2,0.4,0.1,0.9,3.5,0,NA,PG,22,1,NBA,LAC,0.453,0.167,0.237,3.5,6,4.8,15.2,1.8,0.2,13.9,23.9,-0.7,0.2,-0.4,-0.028,-3.5,-2.3,-5.8,-0.7
614,Toni Kukoc,2021,1993,75,24.1,10.9,4.2,9.7,43.1,0.4,1.6,27.1,2.1,2.8,74.3,1.3,2.7,4,3.4,1.1,0.4,2.2,11.2,1,NA,SF,25,1,NBA,CHI,0.497,0.163,0.289,6.3,12.9,9.6,21.5,2.3,1.3,16.9,24.1,0.5,2.7,3.2,0.086,0.5,0.5,1,1.4
615,Vin Baker,NA,1993,82,31.2,13.5,5.3,10.6,50.1,0,0.1,20,2.9,5,56.9,3.4,4.2,7.6,2,0.7,1.4,2,15.7,0,NA,C,22,1,NBA,MIL,0.526,0.006,0.473,11.8,16.3,13.9,10.6,1.2,3,13.4,20.5,2.6,1.7,4.4,0.082,0,-1.1,-1.2,0.5
616,Warren Kidd,NA,1993,68,13,3.6,1.5,2.5,59.2,0,0,0,0.7,1.3,54.7,1.1,2.3,3.4,0.3,0.3,0.3,0.7,5.7,0,NA,PF,23,1,NBA,PHI,0.597,0,0.509,9.4,19.6,14.5,3.2,1.1,1.6,17.5,12.3,0.8,0.6,1.4,0.078,-3.2,-1,-4.2,-0.5
617,Aaron McKie,NA,1994,45,18.4,6.5,2.6,5.8,44.4,0.2,0.6,39.3,1.1,1.6,68.5,0.8,2.1,2.9,2,0.8,0.4,0.9,7.9,0,NA,SG,22,1,NBA,POR,0.5,0.107,0.28,4.6,13.5,8.8,15.9,2.2,1.4,11.7,17,0.8,1.2,2,0.115,-1.4,1.7,0.3,0.5
